bai'nong  1  摆弄  0  
bi'bi'jie'shi  1  比比皆是  0  
bu'lv  1  步履  0  
da'ge'ming  1  大革命  0  
di'ji  1  敌机  0  
ding'jian  1  顶尖  0  
fang'yang  1  放养  0  
gong'yan  1  公演  0  
hai'gang  1  海港  0  
huang'wu  1  荒芜  0  
huang'hua  1  黄花  0  
jin'yan  1  进言  0  
kong'xian  1  空闲  0  
min'feng  1  民风  0  
qian'zhang  1  欠账  0  
ru'xue  1  儒学  0  
rui'yi  1  锐意  0  
si'he'yuan  1  四合院  0  
wei'wan  1  委婉  0  
yu'gao  1  预告  0  
za'wu  1  杂物  0  
cui'hua  1  催化  0  
cuo'shang  1  挫伤  0  
dai'jin  1  殆尽  0  
e'sha  1  扼杀  0  
gou'tu  1  构图  0  
gu'ji  1  顾忌  0  
huan'nan  1  患难  0  
mi'mi'ma'ma  1  密密麻麻  0  
pu'tian'gai'di  1  铺天盖地  0  
ren'shi'jian  1  人世间  0  
si'jiao  1  死角  0  
suo'dao'zhi'chu  1  所到之处  0  
ting'zhi  1  挺直  0  
tou'jing  1  透镜  0  
xi'shu  1  悉数  0  
xi'xin  1  悉心  0  
xi'shui  1  溪水  0  
xie'yi  1  写意  0  
you'bie  1  有别  0  
you'li  1  有礼  0  
za'zhi  1  杂质  0  
zhan'bai  1  战败  0  
zhong'zu'zhu'yi  1  种族主义  0  
zhu'er  1  主儿  0  
zhui'luo  1  坠落  0  
zuo'wu'xu'xi  1  座无虚席  0  
bao'wen  1  保温  0  
bo'ji  1  搏击  0  
chen'ji'wu  1  沉积物  0  
dui'fu  1  兑付  0  
gan'lu  1  赶路  0  
gao'zhong  1  告终  0  
han'sheng  1  鼾声  0  
du'xing  1  笃行  0  
hong'ling'jin  1  红领巾  0  
kai'dao  1  开刀  0  
man'tian  1  漫天  0  
men'kuang  1  门框  0  
mo'shu  1  魔术  0  
shou'ruo  1  瘦弱  0  
xing'bu'tong  1  行不通  0  
yao'wang  1  遥望  0  
yu'tian  1  雨天  0  
biao'zhi  1  标致  0  
cuan'gai  1  篡改  0  
er'hu  1  二胡  0  
fu'shen  1  复审  0  
ji'feng  1  讥讽  0  
jia'su'du  1  加速度  0  
jiang'fu  1  降幅  0  
jin'fa  1  进发  0  
la'shou  1  拉手  0  
she'ji'mian  1  涉及面  0  
shi'jia  1  世家  0  
shou'fa'shi  1  首发式  0  
shu'kong  1  数控  0  
yi'ke  1  医科  0  
zheng'tu  1  征途  0  
zhi'ru  1  植入  0  
zhi'bi  1  纸币  0  
zhou'quan  1  周全  0  
zhu'guang  1  烛光  0  
zi'ran'gui'lv  1  自然规律  0  
zong'ze  1  总则  0  
hun'zhan  1  混战  0  
ji'nu  1  激怒  0  
jing'huang  1  惊惶  0  
jing'zheng'ji'zhi  1  竞争机制  0  
jun'shu  1  军属  0  
shan'kou  1  山口  0  
shan'dong  1  闪动  0  
wa'fang  1  瓦房  0  
wu'yan'liu'se  1  五颜六色  0  
xin'huai  1  心怀  0  
xue'xi'chong  1  血吸虫  0  
yuan'qi  1  怨气  0  
yue'shu'li  1  约束力  0  
zha'men  1  闸门  0  
bie'kai'sheng'mian  1  别开生面  0  
bu'su  1  不俗  0  
cao'cao  1  草草  0  
che'zhan  1  车展  0  
gu'dong  1  古董  0  
guang'jiao  1  广交  0  
hao'jiao  1  号角  0  
huang'gong  1  皇宫  0  
kuang'huan  1  狂欢  0  
la'ding'mei'zhou  1  拉丁美洲  0  
pian'ai  1  偏爱  0  
pan'zheng  1  盘整  0  
qi'shi  1  起始  0  
qiang'diao  1  腔调  0  
qu'cai  1  取材  0  
qu'chang'bu'duan  1  取长补短  0  
qu'jing  1  取经  0  
sao'zhou  1  扫帚  0  
shi'yong'jun  1  食用菌  0  
wei'yi  1  位移  0  
wu'xing'zhong  1  无形中  0  
xue  1  靴  0  
yi'lan'zi  1  一揽子  0  
zhuan'chang  1  专长  0  
ban'tu  1  版图  0  
bing'li  1  病历  0  
chu'lian  1  初恋  0  
chuang'pu  1  床铺  0  
ci'ju  1  词句  0  
fu'weng  1  富翁  0  
ji'shi  1  纪事  0  
jiu'shi  1  旧时  0  
lun'huan  1  轮换  0  
mo'shi  1  漠视  0  
qing'er'yi'ju  1  轻而易举  0  
ri'yu  1  日语  0  
si'shi  1  死尸  0  
tou'xu  1  头绪  0  
xuan'wo  1  漩涡  0  
yang'qiu  1  央求  0  
yi  1  蚁  0  
zi'jin'cheng  1  紫禁城  0  
chong'ai  1  宠爱  0  
fen'luan  1  纷乱  0  
gan'shang  1  感伤  0  
jian'pan  1  键盘  0  
jing'lao'yuan  1  敬老院  0  
kai'ju  1  开具  0  
kuang'ye  1  旷野  0  
la'li'sai  1  拉力赛  0  
lian'mian  1  连绵  0  
ning'wang  1  凝望  0  
shi'yan  1  饰演  0  
ting'ke  1  听课  0  
xiang'jian  1  相间  0  
zhao'zhi  1  招致  0  
zhao'ri  1  朝日  0  
zhi'tou  1  枝头  0  
zhong'hou  1  忠厚  0  
bai'xue'bing  1  白血病  0  
da'zhong'hua  1  大众化  0  
fu'chu  1  复出  0  
gan'dang  1  敢当  0  
huang'dan  1  荒诞  0  
jian'mie  1  歼灭  0  
jian'cai  1  剪彩  0  
liu'li  1  流利  0  
long'qi  1  隆起  0  
lv'ju  1  旅居  0  
nao'nu  1  恼怒  0  
nao'ke  1  脑壳  0  
shi'qiao  1  石桥  0  
shui'lu  1  水路  0  
song'jiao  1  送交  0  
tao'fan  1  逃犯  0  
wang'xiang  1  妄想  0  
xin'kan  1  心坎  0  
zhang'xiang  1  长相  0  
zheng'se  1  正色  0  
zhong'pan  1  中盘  0  
zhong'xing  1  中型  0  
zi'di'bing  1  子弟兵  0  
chen'xi  1  晨曦  0  
fa'lang  1  法郎  0  
hou'jiao  1  吼叫  0  
ji'guan'bao  1  机关报  0  
jiang'li  1  讲理  0  
jin'run  1  浸润  0  
jiu'wei  1  久违  0  
jue'duan  1  决断  0  
ke'jing  1  可敬  0  
lian'huan  1  连环  0  
liu  1  遛  0  
qi'jie  1  气节  0  
qiu'jiu  1  求救  0  
quan'tao  1  圈套  0  
shao'xiang  1  烧香  0  
wa'yong  1  蛙泳  0  
ying'zhao  1  映照  0  
cai'yi  1  猜疑  0  
ding'ji  1  顶级  0  
du'sheng'zi'nv  1  独生子女  0  
e'er'ni'nuo  1  厄尔尼诺  0  
fang'zong  1  放纵  0  
gong'mou  1  共谋  0  
gui  1  癸  0  
ping'jie  1  评介  0  
wan'shi  1  完事  0  
wu'ji  1  无机  0  
yu'zhong'xin'chang  1  语重心长  0  
yun'zai  1  运载  0  
bu'qu  1  不屈  0  
cai'di  1  菜地  0  
chu'xing  1  雏形  0  
deng'ji  1  登极  0  
diao'li  1  调离  0  
du'chang  1  赌场  0  
fen'hong  1  粉红  0  
fu'zhi  1  扶植  0  
guo'zhao'er  1  过招儿  0  
gong'jiang  1  工匠  0  
ji'hui  1  忌讳  0  
juan'lian  1  眷恋  0  
men'lou  1  门楼  0  
shan'shui'hua  1  山水画  0  
she'qi  1  舍弃  0  
she'hui'huo'dong  1  社会活动  0  
suo'sui  1  琐碎  0  
tao'zi  1  桃子  0  
tong'hua  1  同化  0  
xia'fang  1  下方  0  
ying'yun  1  应运  0  
zhai'qu  1  摘取  0  
zhi'liu  1  直流  0  
zong'chang  1  总厂  0  
bang'shou  1  帮手  0  
bi'men  1  闭门  0  
da'ren'wu  1  大人物  0  
da'xiang  1  大项  0  
di'mo  1  地膜  0  
di'zhi  1  帝制  0  
fu'yin  1  福音  0  
ge'men'er  1  哥们儿  0  
hou'bei  1  后背  0  
jie'duan  1  截断  0  
jing'liu  1  径流  0  
mi'bu  1  密布  0  
shu'shi  1  属实  0  
suan'ji  1  算计  0  
tian'ming  1  天命  0  
tu'bo  1  吐蕃  0  
wai'li  1  外力  0  
yao'jing  1  妖精  0  
yi'shi  1  衣食  0  
zhi'li  1  直立  0  
zhuang'ji  1  装机  0  
bao'shui'qu  1  保税区  0  
bu'ya'yu  1  不亚于  0  
deng'shi  1  登时  0  
guang'huan  1  光环  0  
hao'shou  1  好手  0  
huo'hua  1  火化  0  
ji'piao  1  计票  0  
li'zu'dian  1  立足点  0  
liao'shi  1  了事  0  
mei'yao  1  煤窑  0  
qing'nian'tuan  1  青年团  0  
quan'quan'da'shi  1  全权大使  0  
shi'zhen  1  市镇  0  
shu'shi  1  熟识  0  
tong'sheng  1  同声  0  
tong'cheng  1  统称  0  
xiang'jiao  1  相交  0  
yan'ye  1  烟叶  0  
yi'se  1  一色  0  
yu'dian  1  雨点  0  
zhong'gu  1  中古  0  
zhu'jun  1  诸君  0  
zi'ju  1  字句  0  
zu'zu'bei'bei  1  祖祖辈辈  0  
ben'zhi  1  本职  0  
bu'huo  1  捕获  0  
du'juan  1  杜鹃  0  
fa'gao  1  发稿  0  
feng'bi'shi  1  封闭式  0  
jin'tou  1  浸透  0  
lao'gong  1  老公  0  
lao'ling'hua  1  老龄化  0  
man'bu'jing'xin  1  漫不经心  0  
rui'jian  1  锐减  0  
sai'cheng  1  赛程  0  
sheng'dan'jie  1  圣诞节  0  
shi'tan  1  试探  0  
su'yu  1  俗语  0  
wei'ren  1  委任  0  
wu'wei  1  无畏  0  
yin'ping  1  银屏  0  
zhu'li  1  伫立  0  
zou'xiao  1  奏效  0  
da'hei  1  打黑  0  
dai'zi  1  带子  0  
fu'fa  1  复发  0  
gang'tai  1  港台  0  
guo'yin  1  过瘾  0  
liang'tian  1  良田  0  
ma'dai  1  麻袋  0  
shen'hai  1  深海  0  
ling'luan  1  凌乱  0  
shi'chang  1  失常  0  
hu'lian'wang'jia  1  互联网+  0  
shi'shu  1  史书  0  
ti'huan  1  替换  0  
tou'ben  1  投奔  0  
wang'xi  1  往昔  0  
xin'niang'zi  1  新娘子  0  
xiong'xing  1  雄性  0  
yuan'qi  1  元气  0  
ji'yi'you'xin  1  记忆犹新  0  
jia'chang  1  家常  0  
luo  1  螺  0  
mei'mao  1  美貌  0  
ni'jing  1  逆境  0  
qing'shuang  1  清爽  0  
yuan'wang  1  远望  0  
ba'shou  1  把守  0  
dan'ren  1  单人  0  
han'xuan  1  寒暄  0  
hu'si'luan'xiang  1  胡思乱想  0  
ji'cheng'ren  1  继承人  0  
jin'xing'qu  1  进行曲  0  
ping'ding  1  平定  0  
qiu'yin  1  蚯蚓  0  
te'chan  1  特产  0  
wu'hui  1  舞会  0  
yan'ke  1  眼科  0  
zai'shen  1  再审  0  
zhong'tou'xi  1  重头戏  0  
bao'zi  1  孢子  0  
ben'zhuo  1  笨拙  0  
cang'huang  1  仓皇  0  
da'tang  1  大堂  0  
fu'se  1  肤色  0  
fu'he'xing  1  复合型  0  
gong'zhai  1  公债  0  
ju'cheng  1  据称  0  
jun'qing  1  军情  0  
kuang'shi  1  矿石  0  
nu'li'zhu  1  奴隶主  0  
sui'shi'sui'di  1  随时随地  0  
xie'du  1  亵渎  0  
xiong'feng  1  雄风  0  
zhui'cha  1  追查  0  
an'ju  1  安居  0  
gen'zi  1  根子  0  
hao'er  1  好儿  0  
jin'guang  1  金光  0  
lian'huan'hui  1  联欢会  0  
luo'kong  1  落空  0  
men'lian  1  门帘  0  
na'ban  1  那般  0  
nei'he  1  内河  0  
ping'shu  1  评书  0  
qing'se  1  青色  0  
ran'mei  1  燃煤  0  
ren'zhi  1  人治  0  
sen'yan  1  森严  0  
shi'ming  1  失明  0  
sheng'xian  1  生鲜  0  
shi'ke  1  石刻  0  
shu'zhai  1  书斋  0  
xin'han  1  信函  0  
ye'xiao  1  夜校  0  
you'sheng'lie'tai  1  优胜劣汰  0  
zhen'dang  1  振荡  0  
ci'dai  1  磁带  0  
cun'tou  1  村头  0  
da'dao'kuo'fu  1  大刀阔斧  0  
da'wang  1  大王  0  
da'xi  1  大戏  0  
di'shui  1  滴水  0  
ding'ning  1  叮咛  0  
gao'xia  1  高下  0  
hang'dang  1  行当  0  
ji'shui  1  积水  0  
jin'yu  1  金鱼  0  
jue'suan  1  决算  0  
liang'yi  1  两翼  0  
lv'jian'bu'xian  1  屡见不鲜  0  
mou'sha  1  谋杀  0  
qi'can  1  凄惨  0  
qiang  1  呛  0  
sao'luan  1  骚乱  0  
tuo'shen  1  脱身  0  
xu'xu'ru'sheng  1  栩栩如生  0  
zha'lan  1  栅栏  0  
zheng'tong  1  正统  0  
zhuan'ti'pian  1  专题片  0  
zhun'xu  1  准许  0  
zi'shi  1  自是  0  
da'dao  1  大刀  0  
ding'duan  1  顶端  0  
fan'suo  1  繁琐  0  
fen'xiao  1  分校  0  
gan'ku  1  干枯  0  
gou'hua  1  勾画  0  
gu'zi  1  股子  0  
heng'kua  1  横跨  0  
hu'pan  1  湖畔  0  
jia'jiang  1  嘉奖  0  
kao'shan  1  靠山  0  
nan'yang  1  南洋  0  
nang'kuo  1  囊括  0  
sheng'teng  1  升腾  0  
yi'lian  1  依恋  0  
yi'xi  1  依稀  0  
zhan'di  1  战地  0  
zhong'xin  1  忠心  0  
zhong'ji  1  终极  0  
zhu'cang  1  贮藏  0  
qian'xin  1  欠薪  0  
zong'hang  1  总行  0  
zong'huo  1  纵火  0  
ban'bian  1  半边  0  
bao'zi  1  刨子  0  
e'meng  1  恶梦  0  
ji'su  1  寄宿  0  
jing'ji'ti'yu  1  竞技体育  0  
lao'liang'kou  1  老两口  0  
shen'yi  1  申遗  0  
lao'nai'nai  1  老奶奶  0  
lao'yin  1  烙印  0  
mei'zhun'er  1  没准儿  0  
qin'li  1  亲历  0  
shan'shi  1  膳食  0  
sheng'wang  1  声望  0  
song'san  1  松散  0  
ti'xin'diao'dan  1  提心吊胆  0  
zao'shu  1  早熟  0  
zhan'fang  1  绽放  0  
zhong'yong  1  中用  0  
biao'xian'li  1  表现力  0  
chang'suo'yu'yan  1  畅所欲言  0  
chuan'dao  1  传导  0  
guan'zhi  1  官职  0  
he'fang  1  何妨  0  
jin'xin  1  尽心  0  
jing'ji'wei'ji  1  经济危机  0  
kai'ran  1  慨然  0  
lu'tu  1  路途  0  
meng  1  锰  0  
mian'yang  1  绵羊  0  
po'yu  1  迫于  0  
sui'cong  1  随从  0  
tao'sheng  1  逃生  0  
wu'guan  1  五官  0  
xin'xu  1  心虚  0  
yi'xi'hua  1  一席话  0  
zhi'bi  1  执笔  0  
zhuang'dian  1  装点  0  
bu'xiu'gang  1  不锈钢  0  
cheng'jia  1  成家  0  
da'che  1  大车  0  
fan'yun  1  贩运  0  
fen'bian  1  分辩  0  
guang'tou  1  光头  0  
gui'ren  1  贵人  0  
hong  1  哄  0  
jie'guan  1  接管  0  
jun'huo  1  军火  0  
liang'ce  1  良策  0  
ling'yang  1  羚羊  0  
nan'mei'zhou  1  南美洲  0  
qi'du  1  气度  0  
shen'duan  1  身段  0  
shou'xiao  1  瘦小  0  
tan'dian  1  摊点  0  
xian'he  1  先河  0  
xue'xi  1  学系  0  
ying'li  1  营利  0  
yun'cai  1  云彩  0  
zhi'pai  1  指派  0  
chuan'cha  1  穿插  0  
ci'er  1  刺耳  0  
dai'hao  1  代号  0  
dan'shi  1  胆识  0  
fa'bao  1  发包  0  
fu'zong  1  副总  0  
gua'hao  1  挂号  0  
hua'tan  1  花坛  0  
lei'yan  1  泪眼  0  
ling'zhi  1  灵芝  0  
ning'shen  1  凝神  0  
pu'gai  1  铺盖  0  
sun'hao  1  损耗  0  
tai'zi  1  台子  0  
wai'hao  1  外号  0  
xin'de'guo  1  信得过  0  
xing'sheng  1  兴盛  0  
xing'mian  1  幸免  0  
zhang'guan  1  掌管  0  
zheng'ye  1  整夜  0  
zheng'wu  1  正午  0  
da'wu  1  大悟  0  
e'yu  1  鳄鱼  0  
ge'bei  1  胳臂  0  
hai'tang  1  海棠  0  
hua'ban  1  花瓣  0  
huan'dai  1  还贷  0  
ji'fen  1  几分  0  
luo'ri  1  落日  0  
mei'jin  1  美金  0  
nv'fang  1  女方  0  
qi'yan  1  气焰  0  
ren'zhong  1  人中  0  
san'jiu  1  三九  0  
shui'dao  1  水道  0  
tan'ting  1  探听  0  
tao'tao'bu'jue  1  滔滔不绝  0  
tui'xiu'jin  1  退休金  0  
xia'yu  1  下狱  0  
yu'xia  1  余下  0  
zi'li  1  自理  0  
a  1  啊  0  
bao'ling'qiu  1  保龄球  0  
bao'jia  1  报价  0  
ben'liu  1  奔流  0  
bi'wu  1  比武  0  
bu'bai'zhi'di  1  不败之地  0  
cai'qi  1  彩旗  0  
cha'hua  1  插话  0  
guo'dong  1  过冬  0  
he'di  1  河堤  0  
hong'liang  1  洪亮  0  
hu'li'hu'tu  1  糊里糊涂  0  
ji'mu  1  继母  0  
jing'ji  1  静寂  0  
kan'gai  1  抗癌  0  
ke  1  嗑  0  
lan'zu  1  拦阻  0  
li'yi  1  立意  0  
mao'wu  1  茅屋  0  
ming'mai  1  命脉  0  
qiang'sha  1  枪杀  0  
re'lei'ying'kuang  1  热泪盈眶  0  
sha'shang  1  杀伤  0  
shang'xian  1  上限  0  
wan'jie  1  完结  0  
wu'hua'ke'shuo  1  无话可说  0  
yi'xing'er  1  一星儿  0  
zhi'jing  1  致敬  0  
an'xiang  1  暗想  0  
ba'liao  1  罢了  0  
bang'kun  1  帮困  0  
dun'er  1  盹儿  0  
fu'dai  1  附带  0  
guan'dong  1  关东  0  
he'qian'ting  1  核潜艇  0  
jing'bu'qi  1  经不起  0  
jing'luan  1  痉挛  0  
kuai'che'dao  1  快车道  0  
liao'rao  1  缭绕  0  
lu'ren  1  路人  0  
mo'nian  1  末年  0  
qi'jian  1  器件  0  
qian'che  1  牵扯  0  
shang'cheng  1  商城  0  
shu'ju  1  书局  0  
xiao'shun  1  孝顺  0  
xie'zui  1  谢罪  0  
yi'fan'feng'shun  1  一帆风顺  0  
zhi'yin  1  知音  0  
bi'bo  1  碧波  0  
cai'dao  1  菜刀  0  
cao'lian  1  操练  0  
chuan'dui  1  船队  0  
ci'ai  1  慈爱  0  
di'bu  1  底部  0  
dian'ji  1  典籍  0  
duo'jiao  1  跺脚  0  
hua'bao  1  画报  0  
huan'gu  1  环顾  0  
ju'zheng  1  举证  0  
lao'ge  1  老哥  0  
lu'xiang'dai  1  录像带  0  
ma'lie  1  马列  0  
hai'gui  1  海归  0  
pao'zi  1  袍子  0  
qiao'he  1  巧合  0  
ti'tai  1  体态  0  
tou'kui  1  偷窥  0  
xian  1  腺  0  
yin'xu  1  殷墟  0  
yong'dai  1  拥戴  0  
you'yi'wu'yi  1  有意无意  0  
zhuo  1  拙  0  
zhuo'yan'dian  1  着眼点  0  
chou'chu  1  抽搐  0  
da'gan  1  大干  0  
ding'shi  1  定时  0  
ge'he  1  隔阂  0  
gu'xi  1  姑息  0  
hong'feng  1  洪峰  0  
hua'se  1  花色  0  
peng'pai  1  澎湃  0  
ren'gou  1  认购  0  
weng  1  瓮  0  
xiang'zi  1  巷子  0  
xin'gan  1  心甘  0  
ya're'dai  1  亚热带  0  
yi'zhao  1  一朝  0  
you'qing  1  右倾  0  
zhong'feng  1  中锋  0  
cheng'sheng  1  乘胜  0  
dan'xiang  1  单向  0  
fang'xing'wei'ai  1  方兴未艾  0  
guan'cang  1  馆藏  0  
hai'feng  1  海风  0  
hun  1  荤  0  
jing'chang'hua  1  经常化  0  
kan'ce  1  勘测  0  
ling'long  1  玲珑  0  
mi'fan  1  米饭  0  
rong  1  熔  0  
shi'lu'lu  1  湿漉漉  0  
shui'guan  1  水管  0  
xiang'zheng'xing  1  象征性  0  
yi'kou'tong'sheng  1  异口同声  0  
yu'chang  1  浴场  0  
zhong'cao'yao  1  中草药  0  
da'gu  1  大鼓  0  
dao'kou  1  道口  0  
dui'bu'zhu  1  对不住  0  
gan'yuan  1  甘愿  0  
guan'zi  1  管子  0  
jing'yang  1  敬仰  0  
jiong'po  1  窘迫  0  
min'fang  1  民房  0  
mu'bei  1  墓碑  0  
niang  1  酿  0  
pei'fu  1  赔付  0  
qu'jian  1  区间  0  
quan'heng  1  权衡  0  
sai'ma  1  赛马  0  
shao'suo  1  哨所  0  
sheng'chan  1  盛产  0  
shi'da'fu  1  士大夫  0  
xian  1  馅  0  
xiao'zi  1  孝子  0  
xu'yi  1  蓄意  0  
yi'li  1  义理  0  
zhi'zi  1  侄子  0  
zhuan'wen  1  撰文  0  
a'ma  1  阿妈  0  
bao'zhong  1  保重  0  
chui'niu  1  吹牛  0  
da'bu'liao  1  大不了  0  
dong'han  1  东汉  0  
fen'li  1  分立  0  
he'shan  1  和善  0  
ji'tuan'jun  1  集团军  0  
jian'ying  1  剪影  0  
jing'ban  1  经办  0  
ju'long  1  巨龙  0  
kai'xuan  1  凯旋  0  
mo'mo'wu'wen  1  默默无闻  0  
qiong'kun  1  穷困  0  
shou'cuo  1  受挫  0  
tou'ban  1  头版  0  
zu'se  1  阻塞  0  
bei'dao'er'chi  1  背道而驰  0  
bei'hai'ren  1  被害人  0  
bian'gu  1  变故  0  
cheng'jian  1  成见  0  
du  1  镀  0  
fu'zuo'yong  1  副作用  0  
ji'yi'li  1  记忆力  0  
kuang'zhang  1  矿长  0  
mian'jia  1  面颊  0  
nan'min'ying  1  难民营  0  
qing'tui  1  清退  0  
shang'feng  1  上风  0  
wan  1  绾  0  
xiao'jiao  1  小脚  0  
xue'han  1  血汗  0  
yin'diao  1  音调  0  
ying'xing  1  硬性  0  
yu'cai  1  育才  0  
za'jia  1  咱家  0  
zhi'jie'liao'dang  1  直截了当  0  
chong'yu  1  充裕  0  
di'yi'shi'jian  1  第一时间  0  
diao'guo'er  1  掉过儿  0  
dong'nao'jin  1  动脑筋  0  
fa'an  1  发案  0  
gun'tang  1  滚烫  0  
jiang'bei  1  奖杯  0  
jie'rang  1  接壤  0  
jue'fei  1  决非  0  
ku'dang  1  裤裆  0  
lao'da'nan  1  老大难  0  
mu'gun  1  木棍  0  
pin'jian  1  品鉴  0  
qu'mu  1  曲目  0  
ri'tou  1  日头  0  
sheng'kuang  1  盛况  0  
sun  1  笋  0  
wu'du  1  无毒  0  
zai'tao  1  在逃  0  
bei'yong  1  备用  0  
bi'shou  1  匕首  0  
gang'ban  1  钢板  0  
hou'gong  1  后宫  0  
jiang'bei  1  江北  0  
nian'dao  1  念叨  0  
shan'e  1  善恶  0  
shang'fu  1  上浮  0  
shui'meng  1  睡梦  0  
wu'gong'hai'shu'cai  1  无公害蔬菜  0  
xia'guang  1  霞光  0  
zao'chun  1  早春  0  
zhuan'wan  1  转弯  0  
zhuo  1  啄  0  
zi'zhuan  1  自传  0  
zi'hao  1  字号  0  
zong'zhan  1  总站  0  
jia'di  1  家底  0  
zuo'zhen  1  坐镇  0  
ai'xiao  1  矮小  0  
cai'xie  1  采写  0  
fa'xiao  1  发笑  0  
fan'chuan  1  帆船  0  
gan'hua  1  感化  0  
he'fa  1  核发  0  
ji'liu  1  激流  0  
jian'ku'zhuo'jue  1  艰苦卓绝  0  
lian'lei  1  连累  0  
liang'nong  1  粮农  0  
mian'mian'xiang'qu  1  面面相觑  0  
xian'shou  1  限售  0  
pi'xiang  1  皮箱  0  
po'jia  1  婆家  0  
qing'cai  1  青菜  0  
sao'xing  1  扫兴  0  
wei'bing  1  卫兵  0  
wu'dai  1  五代  0  
wu'yi  1  武艺  0  
xiao'shou  1  消瘦  0  
xing'lu  1  行路  0  
xuan'zhi  1  选址  0  
yin'jie  1  音节  0  
zhong'xian  1  中线  0  
bu'yi'yu'li  1  不遗余力  0  
chu'qi  1  出气  0  
da'gua  1  大褂  0  
du'she  1  毒蛇  0  
duo'tou  1  多头  0  
fu'yin  1  复印  0  
ge'duan  1  割断  0  
huang'huo  1  惶惑  0  
kao'qu  1  考取  0  
ku'ai  1  酷爱  0  
pai'yuan  1  派员  0  
qing'rou  1  轻柔  0  
san'hui  1  散会  0  
shen'chu  1  渗出  0  
shi'ju  1  时局  0  
xiang'rong  1  相容  0  
zhan'jian  1  战舰  0  
zhong'zhi'cheng'cheng  1  众志成城  0  
an'fu  1  安抚  0  
bi'dei  1  必得  0  
chi're  1  炽热  0  
dian'bing'xiang  1  电冰箱  0  
du'chuan  1  渡船  0  
feng'shan'yu'lin  1  封山育林  0  
gao'fa  1  高发  0  
gao'yang  1  高扬  0  
hong'run  1  红润  0  
hui'an  1  灰暗  0  
jiao'ren  1  骄人  0  
jiao  1  跤  0  
jie'ye  1  结业  0  
nang  1  馕  0  
sheng'chan'lv  1  生产率  0  
shi'zi'lu'kou  1  十字路口  0  
su'qing  1  肃清  0  
xiao'yong  1  效用  0  
xiong'mao  1  熊猫  0  
xin'chang'tai  1  新常态  0  
yan'huo  1  烟火  0  
ying'cai  1  英才  0  
ying'wu  1  鹦鹉  0  
yuan'mei  1  原煤  0  
za'fei  1  杂费  0  
zhong'shu  1  中枢  0  
zhu'juan  1  猪圈  0  
zhuang'zai  1  装载  0  
zhui'jiao  1  追缴  0  
ai'e  1  挨饿  0  
ba'cheng  1  八成  0  
bao'jie  1  保洁  0  
cai'yao  1  菜肴  0  
chen'wen  1  沉稳  0  
chuang  1  疮  0  
da'zhang'qi'gu  1  大张旗鼓  0  
di'chui  1  低垂  0  
fu'yuan  1  复员  0  
ge'yang  1  各样  0  
gong'zhan  1  攻占  0  
guan'zi  1  罐子  0  
hong'xian  1  红线  0  
ji'dian  1  极点  0  
jiu'guan  1  酒馆  0  
mo'ran  1  蓦然  0  
ni'ba  1  泥巴  0  
piao'bo  1  漂泊  0  
qi'pan  1  棋盘  0  
qiang'zhu  1  抢注  0  
sha'du  1  杀毒  0  
shi'chuang  1  视窗  0  
shou'jiang  1  守将  0  
suan'fa  1  算法  0  
ti'zao  1  提早  0  
tie'shen  1  贴身  0  
wei'jin  1  围巾  0  
wei'jie  1  慰藉  0  
xing'kong  1  星空  0  
zhi'xian  1  制宪  0  
ban'feng'jian  1  半封建  0  
bing'pai  1  并排  0  
cai'yuan  1  裁员  0  
duo'zi'duo'cai  1  多姿多彩  0  
fu'zhuo  1  附着  0  
gan'zhao  1  感召  0  
gong'shen  1  躬身  0  
gu'shi'pian  1  故事片  0  
hua'er  1  画儿  0  
jiao'huo  1  交货  0  
jie'shao'xin  1  介绍信  0  
nong'nu  1  农奴  0  
pa'xing  1  爬行  0  
qie'ji  1  切忌  0  
qiu'sheng  1  求生  0  
shu'shou'wu'ce  1  束手无策  0  
tan'huang  1  弹簧  0  
tian'yi  1  天意  0  
tui'tu'ji  1  推土机  0  
wai'sheng  1  外甥  0  
wu'hua  1  物化  0  
yin'hua  1  印花  0  
yu'shu  1  榆树  0  
zhan'guo  1  战果  0  
zhi'shou  1  职守  0  
zhu'gan  1  竹竿  0  
zou'shi  1  走时  0  
zuo'guai  1  作怪  0  
chou'qi  1  抽泣  0  
chu'chun  1  初春  0  
dao'du  1  导读  0  
di'shi  1  敌视  0  
fa'qia  1  发卡  0  
jia'shi  1  架势  0  
kang'bing  1  抗病  0  
men're  1  闷热  0  
ming'shi  1  名师  0  
pian'xiang  1  偏向  0  
ren'zui  1  认罪  0  
sai'wai  1  塞外  0  
shi'nv  1  侍女  0  
shuai'jie  1  衰竭  0  
tou'ren  1  头人  0  
wen'yan  1  文言  0  
xian'he  1  显赫  0  
xiang'de'yi'zhang  1  相得益彰  0  
xin'suan  1  心酸  0  
yi'hua  1  异化  0  
zhi'hui'guan  1  指挥官  0  
zhuo'zhuang  1  茁壮  0  
bai'nei'zhang  1  白内障  0  
cai'kuai  1  财会  0  
cu'guang  1  粗犷  0  
duan'ku  1  短裤  0  
er'sun  1  儿孙  0  
ge'zi  1  格子  0  
gu'zi'li  1  骨子里  0  
guan'yu  1  惯于  0  
ji'cong'cong  1  急匆匆  0  
jie'yan  1  戒烟  0  
kong'xiang  1  空想  0  
kong'que  1  空缺  0  
lei'lei  1  累累  0  
